case_id,image_path,mask_path,split
733,data/processed/mmotu/images/733.png,data/processed/mmotu/masks/733.png,train
992,data/processed/mmotu/images/992.png,data/processed/mmotu/masks/992.png,train
1004,data/processed/mmotu/images/1004.png,data/processed/mmotu/masks/1004.png,train
418,data/processed/mmotu/images/418.png,data/processed/mmotu/masks/418.png,train
277,data/processed/mmotu/images/277.png,data/processed/mmotu/masks/277.png,train
835,data/processed/mmotu/images/835.png,data/processed/mmotu/masks/835.png,train
132,data/processed/mmotu/images/132.png,data/processed/mmotu/masks/132.png,train
381,data/processed/mmotu/images/381.png,data/processed/mmotu/masks/381.png,train
568,data/processed/mmotu/images/568.png,data/processed/mmotu/masks/568.png,train
1295,data/processed/mmotu/images/1295.png,data/processed/mmotu/masks/1295.png,train
606,data/processed/mmotu/images/606.png,data/processed/mmotu/masks/606.png,train
689,data/processed/mmotu/images/689.png,data/processed/mmotu/masks/689.png,train
661,data/processed/mmotu/images/661.png,data/processed/mmotu/masks/661.png,train
1230,data/processed/mmotu/images/1230.png,data/processed/mmotu/masks/1230.png,train
712,data/processed/mmotu/images/712.png,data/processed/mmotu/masks/712.png,train
1333,data/processed/mmotu/images/1333.png,data/processed/mmotu/masks/1333.png,train
649,data/processed/mmotu/images/649.png,data/processed/mmotu/masks/649.png,train
474,data/processed/mmotu/images/474.png,data/processed/mmotu/masks/474.png,train
1126,data/processed/mmotu/images/1126.png,data/processed/mmotu/masks/1126.png,train
149,data/processed/mmotu/images/149.png,data/processed/mmotu/masks/149.png,train
68,data/processed/mmotu/images/68.png,data/processed/mmotu/masks/68.png,train
545,data/processed/mmotu/images/545.png,data/processed/mmotu/masks/545.png,train
665,data/processed/mmotu/images/665.png,data/processed/mmotu/masks/665.png,train
932,data/processed/mmotu/images/932.png,data/processed/mmotu/masks/932.png,train
1395,data/processed/mmotu/images/1395.png,data/processed/mmotu/masks/1395.png,train
154,data/processed/mmotu/images/154.png,data/processed/mmotu/masks/154.png,train
735,data/processed/mmotu/images/735.png,data/processed/mmotu/masks/735.png,train
1201,data/processed/mmotu/images/1201.png,data/processed/mmotu/masks/1201.png,train
581,data/processed/mmotu/images/581.png,data/processed/mmotu/masks/581.png,train
1203,data/processed/mmotu/images/1203.png,data/processed/mmotu/masks/1203.png,train
804,data/processed/mmotu/images/804.png,data/processed/mmotu/masks/804.png,train
820,data/processed/mmotu/images/820.png,data/processed/mmotu/masks/820.png,train
119,data/processed/mmotu/images/119.png,data/processed/mmotu/masks/119.png,train
107,data/processed/mmotu/images/107.png,data/processed/mmotu/masks/107.png,train
1131,data/processed/mmotu/images/1131.png,data/processed/mmotu/masks/1131.png,train
409,data/processed/mmotu/images/409.png,data/processed/mmotu/masks/409.png,train
454,data/processed/mmotu/images/454.png,data/processed/mmotu/masks/454.png,train
462,data/processed/mmotu/images/462.png,data/processed/mmotu/masks/462.png,train
280,data/processed/mmotu/images/280.png,data/processed/mmotu/masks/280.png,train
695,data/processed/mmotu/images/695.png,data/processed/mmotu/masks/695.png,train
176,data/processed/mmotu/images/176.png,data/processed/mmotu/masks/176.png,train
833,data/processed/mmotu/images/833.png,data/processed/mmotu/masks/833.png,train
1118,data/processed/mmotu/images/1118.png,data/processed/mmotu/masks/1118.png,train
653,data/processed/mmotu/images/653.png,data/processed/mmotu/masks/653.png,train
417,data/processed/mmotu/images/417.png,data/processed/mmotu/masks/417.png,train
1366,data/processed/mmotu/images/1366.png,data/processed/mmotu/masks/1366.png,train
565,data/processed/mmotu/images/565.png,data/processed/mmotu/masks/565.png,train
1455,data/processed/mmotu/images/1455.png,data/processed/mmotu/masks/1455.png,train
718,data/processed/mmotu/images/718.png,data/processed/mmotu/masks/718.png,train
1452,data/processed/mmotu/images/1452.png,data/processed/mmotu/masks/1452.png,train
667,data/processed/mmotu/images/667.png,data/processed/mmotu/masks/667.png,train
1310,data/processed/mmotu/images/1310.png,data/processed/mmotu/masks/1310.png,train
1346,data/processed/mmotu/images/1346.png,data/processed/mmotu/masks/1346.png,train
1,data/processed/mmotu/images/1.png,data/processed/mmotu/masks/1.png,train
1322,data/processed/mmotu/images/1322.png,data/processed/mmotu/masks/1322.png,train
421,data/processed/mmotu/images/421.png,data/processed/mmotu/masks/421.png,train
925,data/processed/mmotu/images/925.png,data/processed/mmotu/masks/925.png,train
1426,data/processed/mmotu/images/1426.png,data/processed/mmotu/masks/1426.png,train
851,data/processed/mmotu/images/851.png,data/processed/mmotu/masks/851.png,train
105,data/processed/mmotu/images/105.png,data/processed/mmotu/masks/105.png,train
25,data/processed/mmotu/images/25.png,data/processed/mmotu/masks/25.png,train
829,data/processed/mmotu/images/829.png,data/processed/mmotu/masks/829.png,train
604,data/processed/mmotu/images/604.png,data/processed/mmotu/masks/604.png,train
765,data/processed/mmotu/images/765.png,data/processed/mmotu/masks/765.png,train
1153,data/processed/mmotu/images/1153.png,data/processed/mmotu/masks/1153.png,train
1403,data/processed/mmotu/images/1403.png,data/processed/mmotu/masks/1403.png,train
1110,data/processed/mmotu/images/1110.png,data/processed/mmotu/masks/1110.png,train
521,data/processed/mmotu/images/521.png,data/processed/mmotu/masks/521.png,train
153,data/processed/mmotu/images/153.png,data/processed/mmotu/masks/153.png,train
448,data/processed/mmotu/images/448.png,data/processed/mmotu/masks/448.png,train
318,data/processed/mmotu/images/318.png,data/processed/mmotu/masks/318.png,train
108,data/processed/mmotu/images/108.png,data/processed/mmotu/masks/108.png,train
955,data/processed/mmotu/images/955.png,data/processed/mmotu/masks/955.png,train
1161,data/processed/mmotu/images/1161.png,data/processed/mmotu/masks/1161.png,train
464,data/processed/mmotu/images/464.png,data/processed/mmotu/masks/464.png,train
546,data/processed/mmotu/images/546.png,data/processed/mmotu/masks/546.png,train
384,data/processed/mmotu/images/384.png,data/processed/mmotu/masks/384.png,train
1371,data/processed/mmotu/images/1371.png,data/processed/mmotu/masks/1371.png,train
1224,data/processed/mmotu/images/1224.png,data/processed/mmotu/masks/1224.png,train
1060,data/processed/mmotu/images/1060.png,data/processed/mmotu/masks/1060.png,train
4,data/processed/mmotu/images/4.png,data/processed/mmotu/masks/4.png,train
1116,data/processed/mmotu/images/1116.png,data/processed/mmotu/masks/1116.png,train
1269,data/processed/mmotu/images/1269.png,data/processed/mmotu/masks/1269.png,train
561,data/processed/mmotu/images/561.png,data/processed/mmotu/masks/561.png,train
1292,data/processed/mmotu/images/1292.png,data/processed/mmotu/masks/1292.png,train
968,data/processed/mmotu/images/968.png,data/processed/mmotu/masks/968.png,train
658,data/processed/mmotu/images/658.png,data/processed/mmotu/masks/658.png,train
1448,data/processed/mmotu/images/1448.png,data/processed/mmotu/masks/1448.png,train
552,data/processed/mmotu/images/552.png,data/processed/mmotu/masks/552.png,train
425,data/processed/mmotu/images/425.png,data/processed/mmotu/masks/425.png,train
1326,data/processed/mmotu/images/1326.png,data/processed/mmotu/masks/1326.png,train
1444,data/processed/mmotu/images/1444.png,data/processed/mmotu/masks/1444.png,train
906,data/processed/mmotu/images/906.png,data/processed/mmotu/masks/906.png,train
1302,data/processed/mmotu/images/1302.png,data/processed/mmotu/masks/1302.png,train
1378,data/processed/mmotu/images/1378.png,data/processed/mmotu/masks/1378.png,train
1146,data/processed/mmotu/images/1146.png,data/processed/mmotu/masks/1146.png,train
1023,data/processed/mmotu/images/1023.png,data/processed/mmotu/masks/1023.png,train
1463,data/processed/mmotu/images/1463.png,data/processed/mmotu/masks/1463.png,train
1172,data/processed/mmotu/images/1172.png,data/processed/mmotu/masks/1172.png,train
514,data/processed/mmotu/images/514.png,data/processed/mmotu/masks/514.png,train
877,data/processed/mmotu/images/877.png,data/processed/mmotu/masks/877.png,train
984,data/processed/mmotu/images/984.png,data/processed/mmotu/masks/984.png,train
1150,data/processed/mmotu/images/1150.png,data/processed/mmotu/masks/1150.png,train
1149,data/processed/mmotu/images/1149.png,data/processed/mmotu/masks/1149.png,train
263,data/processed/mmotu/images/263.png,data/processed/mmotu/masks/263.png,train
1154,data/processed/mmotu/images/1154.png,data/processed/mmotu/masks/1154.png,train
1465,data/processed/mmotu/images/1465.png,data/processed/mmotu/masks/1465.png,train
746,data/processed/mmotu/images/746.png,data/processed/mmotu/masks/746.png,train
717,data/processed/mmotu/images/717.png,data/processed/mmotu/masks/717.png,train
498,data/processed/mmotu/images/498.png,data/processed/mmotu/masks/498.png,train
1440,data/processed/mmotu/images/1440.png,data/processed/mmotu/masks/1440.png,train
1064,data/processed/mmotu/images/1064.png,data/processed/mmotu/masks/1064.png,train
780,data/processed/mmotu/images/780.png,data/processed/mmotu/masks/780.png,train
204,data/processed/mmotu/images/204.png,data/processed/mmotu/masks/204.png,train
351,data/processed/mmotu/images/351.png,data/processed/mmotu/masks/351.png,train
268,data/processed/mmotu/images/268.png,data/processed/mmotu/masks/268.png,train
434,data/processed/mmotu/images/434.png,data/processed/mmotu/masks/434.png,train
1209,data/processed/mmotu/images/1209.png,data/processed/mmotu/masks/1209.png,train
335,data/processed/mmotu/images/335.png,data/processed/mmotu/masks/335.png,train
1191,data/processed/mmotu/images/1191.png,data/processed/mmotu/masks/1191.png,train
1144,data/processed/mmotu/images/1144.png,data/processed/mmotu/masks/1144.png,train
1117,data/processed/mmotu/images/1117.png,data/processed/mmotu/masks/1117.png,train
969,data/processed/mmotu/images/969.png,data/processed/mmotu/masks/969.png,train
1199,data/processed/mmotu/images/1199.png,data/processed/mmotu/masks/1199.png,train
758,data/processed/mmotu/images/758.png,data/processed/mmotu/masks/758.png,train
517,data/processed/mmotu/images/517.png,data/processed/mmotu/masks/517.png,train
1165,data/processed/mmotu/images/1165.png,data/processed/mmotu/masks/1165.png,train
1035,data/processed/mmotu/images/1035.png,data/processed/mmotu/masks/1035.png,train
3,data/processed/mmotu/images/3.png,data/processed/mmotu/masks/3.png,train
1096,data/processed/mmotu/images/1096.png,data/processed/mmotu/masks/1096.png,train
1032,data/processed/mmotu/images/1032.png,data/processed/mmotu/masks/1032.png,train
188,data/processed/mmotu/images/188.png,data/processed/mmotu/masks/188.png,train
533,data/processed/mmotu/images/533.png,data/processed/mmotu/masks/533.png,train
793,data/processed/mmotu/images/793.png,data/processed/mmotu/masks/793.png,train
947,data/processed/mmotu/images/947.png,data/processed/mmotu/masks/947.png,train
1433,data/processed/mmotu/images/1433.png,data/processed/mmotu/masks/1433.png,train
142,data/processed/mmotu/images/142.png,data/processed/mmotu/masks/142.png,train
478,data/processed/mmotu/images/478.png,data/processed/mmotu/masks/478.png,train
102,data/processed/mmotu/images/102.png,data/processed/mmotu/masks/102.png,train
547,data/processed/mmotu/images/547.png,data/processed/mmotu/masks/547.png,train
574,data/processed/mmotu/images/574.png,data/processed/mmotu/masks/574.png,train
106,data/processed/mmotu/images/106.png,data/processed/mmotu/masks/106.png,train
472,data/processed/mmotu/images/472.png,data/processed/mmotu/masks/472.png,train
998,data/processed/mmotu/images/998.png,data/processed/mmotu/masks/998.png,train
1328,data/processed/mmotu/images/1328.png,data/processed/mmotu/masks/1328.png,train
1453,data/processed/mmotu/images/1453.png,data/processed/mmotu/masks/1453.png,train
441,data/processed/mmotu/images/441.png,data/processed/mmotu/masks/441.png,train
836,data/processed/mmotu/images/836.png,data/processed/mmotu/masks/836.png,train
1343,data/processed/mmotu/images/1343.png,data/processed/mmotu/masks/1343.png,train
337,data/processed/mmotu/images/337.png,data/processed/mmotu/masks/337.png,train
321,data/processed/mmotu/images/321.png,data/processed/mmotu/masks/321.png,train
853,data/processed/mmotu/images/853.png,data/processed/mmotu/masks/853.png,train
1407,data/processed/mmotu/images/1407.png,data/processed/mmotu/masks/1407.png,train
1236,data/processed/mmotu/images/1236.png,data/processed/mmotu/masks/1236.png,train
1066,data/processed/mmotu/images/1066.png,data/processed/mmotu/masks/1066.png,train
5,data/processed/mmotu/images/5.png,data/processed/mmotu/masks/5.png,train
1207,data/processed/mmotu/images/1207.png,data/processed/mmotu/masks/1207.png,train
1399,data/processed/mmotu/images/1399.png,data/processed/mmotu/masks/1399.png,train
1354,data/processed/mmotu/images/1354.png,data/processed/mmotu/masks/1354.png,train
226,data/processed/mmotu/images/226.png,data/processed/mmotu/masks/226.png,train
1157,data/processed/mmotu/images/1157.png,data/processed/mmotu/masks/1157.png,train
1014,data/processed/mmotu/images/1014.png,data/processed/mmotu/masks/1014.png,train
832,data/processed/mmotu/images/832.png,data/processed/mmotu/masks/832.png,train
607,data/processed/mmotu/images/607.png,data/processed/mmotu/masks/607.png,train
1305,data/processed/mmotu/images/1305.png,data/processed/mmotu/masks/1305.png,train
637,data/processed/mmotu/images/637.png,data/processed/mmotu/masks/637.png,train
468,data/processed/mmotu/images/468.png,data/processed/mmotu/masks/468.png,train
211,data/processed/mmotu/images/211.png,data/processed/mmotu/masks/211.png,train
1053,data/processed/mmotu/images/1053.png,data/processed/mmotu/masks/1053.png,train
788,data/processed/mmotu/images/788.png,data/processed/mmotu/masks/788.png,train
1243,data/processed/mmotu/images/1243.png,data/processed/mmotu/masks/1243.png,train
782,data/processed/mmotu/images/782.png,data/processed/mmotu/masks/782.png,train
461,data/processed/mmotu/images/461.png,data/processed/mmotu/masks/461.png,train
664,data/processed/mmotu/images/664.png,data/processed/mmotu/masks/664.png,train
917,data/processed/mmotu/images/917.png,data/processed/mmotu/masks/917.png,train
1249,data/processed/mmotu/images/1249.png,data/processed/mmotu/masks/1249.png,train
769,data/processed/mmotu/images/769.png,data/processed/mmotu/masks/769.png,train
300,data/processed/mmotu/images/300.png,data/processed/mmotu/masks/300.png,train
133,data/processed/mmotu/images/133.png,data/processed/mmotu/masks/133.png,train
894,data/processed/mmotu/images/894.png,data/processed/mmotu/masks/894.png,train
1030,data/processed/mmotu/images/1030.png,data/processed/mmotu/masks/1030.png,train
338,data/processed/mmotu/images/338.png,data/processed/mmotu/masks/338.png,train
850,data/processed/mmotu/images/850.png,data/processed/mmotu/masks/850.png,train
272,data/processed/mmotu/images/272.png,data/processed/mmotu/masks/272.png,train
84,data/processed/mmotu/images/84.png,data/processed/mmotu/masks/84.png,train
868,data/processed/mmotu/images/868.png,data/processed/mmotu/masks/868.png,train
556,data/processed/mmotu/images/556.png,data/processed/mmotu/masks/556.png,train
169,data/processed/mmotu/images/169.png,data/processed/mmotu/masks/169.png,train
728,data/processed/mmotu/images/728.png,data/processed/mmotu/masks/728.png,train
296,data/processed/mmotu/images/296.png,data/processed/mmotu/masks/296.png,train
340,data/processed/mmotu/images/340.png,data/processed/mmotu/masks/340.png,train
1170,data/processed/mmotu/images/1170.png,data/processed/mmotu/masks/1170.png,train
503,data/processed/mmotu/images/503.png,data/processed/mmotu/masks/503.png,train
1409,data/processed/mmotu/images/1409.png,data/processed/mmotu/masks/1409.png,train
458,data/processed/mmotu/images/458.png,data/processed/mmotu/masks/458.png,train
1352,data/processed/mmotu/images/1352.png,data/processed/mmotu/masks/1352.png,train
284,data/processed/mmotu/images/284.png,data/processed/mmotu/masks/284.png,train
360,data/processed/mmotu/images/360.png,data/processed/mmotu/masks/360.png,train
977,data/processed/mmotu/images/977.png,data/processed/mmotu/masks/977.png,train
331,data/processed/mmotu/images/331.png,data/processed/mmotu/masks/331.png,train
1376,data/processed/mmotu/images/1376.png,data/processed/mmotu/masks/1376.png,train
1336,data/processed/mmotu/images/1336.png,data/processed/mmotu/masks/1336.png,train
137,data/processed/mmotu/images/137.png,data/processed/mmotu/masks/137.png,train
1065,data/processed/mmotu/images/1065.png,data/processed/mmotu/masks/1065.png,train
913,data/processed/mmotu/images/913.png,data/processed/mmotu/masks/913.png,train
71,data/processed/mmotu/images/71.png,data/processed/mmotu/masks/71.png,train
1449,data/processed/mmotu/images/1449.png,data/processed/mmotu/masks/1449.png,train
419,data/processed/mmotu/images/419.png,data/processed/mmotu/masks/419.png,train
1174,data/processed/mmotu/images/1174.png,data/processed/mmotu/masks/1174.png,train
697,data/processed/mmotu/images/697.png,data/processed/mmotu/masks/697.png,train
230,data/processed/mmotu/images/230.png,data/processed/mmotu/masks/230.png,train
1100,data/processed/mmotu/images/1100.png,data/processed/mmotu/masks/1100.png,train
1374,data/processed/mmotu/images/1374.png,data/processed/mmotu/masks/1374.png,train
936,data/processed/mmotu/images/936.png,data/processed/mmotu/masks/936.png,train
217,data/processed/mmotu/images/217.png,data/processed/mmotu/masks/217.png,train
549,data/processed/mmotu/images/549.png,data/processed/mmotu/masks/549.png,train
22,data/processed/mmotu/images/22.png,data/processed/mmotu/masks/22.png,train
940,data/processed/mmotu/images/940.png,data/processed/mmotu/masks/940.png,train
1079,data/processed/mmotu/images/1079.png,data/processed/mmotu/masks/1079.png,train
44,data/processed/mmotu/images/44.png,data/processed/mmotu/masks/44.png,train
686,data/processed/mmotu/images/686.png,data/processed/mmotu/masks/686.png,train
94,data/processed/mmotu/images/94.png,data/processed/mmotu/masks/94.png,train
354,data/processed/mmotu/images/354.png,data/processed/mmotu/masks/354.png,train
1447,data/processed/mmotu/images/1447.png,data/processed/mmotu/masks/1447.png,train
1008,data/processed/mmotu/images/1008.png,data/processed/mmotu/masks/1008.png,train
1355,data/processed/mmotu/images/1355.png,data/processed/mmotu/masks/1355.png,train
1254,data/processed/mmotu/images/1254.png,data/processed/mmotu/masks/1254.png,train
298,data/processed/mmotu/images/298.png,data/processed/mmotu/masks/298.png,train
760,data/processed/mmotu/images/760.png,data/processed/mmotu/masks/760.png,train
914,data/processed/mmotu/images/914.png,data/processed/mmotu/masks/914.png,train
297,data/processed/mmotu/images/297.png,data/processed/mmotu/masks/297.png,train
442,data/processed/mmotu/images/442.png,data/processed/mmotu/masks/442.png,train
1141,data/processed/mmotu/images/1141.png,data/processed/mmotu/masks/1141.png,train
482,data/processed/mmotu/images/482.png,data/processed/mmotu/masks/482.png,train
725,data/processed/mmotu/images/725.png,data/processed/mmotu/masks/725.png,train
123,data/processed/mmotu/images/123.png,data/processed/mmotu/masks/123.png,train
130,data/processed/mmotu/images/130.png,data/processed/mmotu/masks/130.png,train
918,data/processed/mmotu/images/918.png,data/processed/mmotu/masks/918.png,train
611,data/processed/mmotu/images/611.png,data/processed/mmotu/masks/611.png,train
1462,data/processed/mmotu/images/1462.png,data/processed/mmotu/masks/1462.png,train
590,data/processed/mmotu/images/590.png,data/processed/mmotu/masks/590.png,train
368,data/processed/mmotu/images/368.png,data/processed/mmotu/masks/368.png,train
837,data/processed/mmotu/images/837.png,data/processed/mmotu/masks/837.png,train
361,data/processed/mmotu/images/361.png,data/processed/mmotu/masks/361.png,train
648,data/processed/mmotu/images/648.png,data/processed/mmotu/masks/648.png,train
1468,data/processed/mmotu/images/1468.png,data/processed/mmotu/masks/1468.png,train
1018,data/processed/mmotu/images/1018.png,data/processed/mmotu/masks/1018.png,train
1319,data/processed/mmotu/images/1319.png,data/processed/mmotu/masks/1319.png,train
798,data/processed/mmotu/images/798.png,data/processed/mmotu/masks/798.png,train
1304,data/processed/mmotu/images/1304.png,data/processed/mmotu/masks/1304.png,train
1387,data/processed/mmotu/images/1387.png,data/processed/mmotu/masks/1387.png,train
1424,data/processed/mmotu/images/1424.png,data/processed/mmotu/masks/1424.png,train
1194,data/processed/mmotu/images/1194.png,data/processed/mmotu/masks/1194.png,train
497,data/processed/mmotu/images/497.png,data/processed/mmotu/masks/497.png,train
738,data/processed/mmotu/images/738.png,data/processed/mmotu/masks/738.png,train
587,data/processed/mmotu/images/587.png,data/processed/mmotu/masks/587.png,train
962,data/processed/mmotu/images/962.png,data/processed/mmotu/masks/962.png,train
1082,data/processed/mmotu/images/1082.png,data/processed/mmotu/masks/1082.png,train
584,data/processed/mmotu/images/584.png,data/processed/mmotu/masks/584.png,train
302,data/processed/mmotu/images/302.png,data/processed/mmotu/masks/302.png,train
573,data/processed/mmotu/images/573.png,data/processed/mmotu/masks/573.png,train
1136,data/processed/mmotu/images/1136.png,data/processed/mmotu/masks/1136.png,train
822,data/processed/mmotu/images/822.png,data/processed/mmotu/masks/822.png,train
997,data/processed/mmotu/images/997.png,data/processed/mmotu/masks/997.png,train
387,data/processed/mmotu/images/387.png,data/processed/mmotu/masks/387.png,train
199,data/processed/mmotu/images/199.png,data/processed/mmotu/masks/199.png,train
309,data/processed/mmotu/images/309.png,data/processed/mmotu/masks/309.png,train
786,data/processed/mmotu/images/786.png,data/processed/mmotu/masks/786.png,train
1437,data/processed/mmotu/images/1437.png,data/processed/mmotu/masks/1437.png,train
18,data/processed/mmotu/images/18.png,data/processed/mmotu/masks/18.png,train
398,data/processed/mmotu/images/398.png,data/processed/mmotu/masks/398.png,train
146,data/processed/mmotu/images/146.png,data/processed/mmotu/masks/146.png,train
246,data/processed/mmotu/images/246.png,data/processed/mmotu/masks/246.png,train
655,data/processed/mmotu/images/655.png,data/processed/mmotu/masks/655.png,train
855,data/processed/mmotu/images/855.png,data/processed/mmotu/masks/855.png,train
388,data/processed/mmotu/images/388.png,data/processed/mmotu/masks/388.png,train
1102,data/processed/mmotu/images/1102.png,data/processed/mmotu/masks/1102.png,train
342,data/processed/mmotu/images/342.png,data/processed/mmotu/masks/342.png,train
65,data/processed/mmotu/images/65.png,data/processed/mmotu/masks/65.png,train
423,data/processed/mmotu/images/423.png,data/processed/mmotu/masks/423.png,train
1105,data/processed/mmotu/images/1105.png,data/processed/mmotu/masks/1105.png,train
267,data/processed/mmotu/images/267.png,data/processed/mmotu/masks/267.png,train
248,data/processed/mmotu/images/248.png,data/processed/mmotu/masks/248.png,train
1330,data/processed/mmotu/images/1330.png,data/processed/mmotu/masks/1330.png,train
124,data/processed/mmotu/images/124.png,data/processed/mmotu/masks/124.png,train
266,data/processed/mmotu/images/266.png,data/processed/mmotu/masks/266.png,train
518,data/processed/mmotu/images/518.png,data/processed/mmotu/masks/518.png,train
416,data/processed/mmotu/images/416.png,data/processed/mmotu/masks/416.png,train
456,data/processed/mmotu/images/456.png,data/processed/mmotu/masks/456.png,train
104,data/processed/mmotu/images/104.png,data/processed/mmotu/masks/104.png,train
870,data/processed/mmotu/images/870.png,data/processed/mmotu/masks/870.png,train
569,data/processed/mmotu/images/569.png,data/processed/mmotu/masks/569.png,train
465,data/processed/mmotu/images/465.png,data/processed/mmotu/masks/465.png,train
372,data/processed/mmotu/images/372.png,data/processed/mmotu/masks/372.png,train
1001,data/processed/mmotu/images/1001.png,data/processed/mmotu/masks/1001.png,train
58,data/processed/mmotu/images/58.png,data/processed/mmotu/masks/58.png,train
924,data/processed/mmotu/images/924.png,data/processed/mmotu/masks/924.png,train
1235,data/processed/mmotu/images/1235.png,data/processed/mmotu/masks/1235.png,train
72,data/processed/mmotu/images/72.png,data/processed/mmotu/masks/72.png,train
884,data/processed/mmotu/images/884.png,data/processed/mmotu/masks/884.png,train
1398,data/processed/mmotu/images/1398.png,data/processed/mmotu/masks/1398.png,train
579,data/processed/mmotu/images/579.png,data/processed/mmotu/masks/579.png,train
646,data/processed/mmotu/images/646.png,data/processed/mmotu/masks/646.png,train
43,data/processed/mmotu/images/43.png,data/processed/mmotu/masks/43.png,train
857,data/processed/mmotu/images/857.png,data/processed/mmotu/masks/857.png,train
1272,data/processed/mmotu/images/1272.png,data/processed/mmotu/masks/1272.png,train
711,data/processed/mmotu/images/711.png,data/processed/mmotu/masks/711.png,train
1280,data/processed/mmotu/images/1280.png,data/processed/mmotu/masks/1280.png,train
1132,data/processed/mmotu/images/1132.png,data/processed/mmotu/masks/1132.png,train
193,data/processed/mmotu/images/193.png,data/processed/mmotu/masks/193.png,train
1043,data/processed/mmotu/images/1043.png,data/processed/mmotu/masks/1043.png,train
926,data/processed/mmotu/images/926.png,data/processed/mmotu/masks/926.png,train
33,data/processed/mmotu/images/33.png,data/processed/mmotu/masks/33.png,train
426,data/processed/mmotu/images/426.png,data/processed/mmotu/masks/426.png,train
680,data/processed/mmotu/images/680.png,data/processed/mmotu/masks/680.png,train
1421,data/processed/mmotu/images/1421.png,data/processed/mmotu/masks/1421.png,train
550,data/processed/mmotu/images/550.png,data/processed/mmotu/masks/550.png,train
264,data/processed/mmotu/images/264.png,data/processed/mmotu/masks/264.png,train
1358,data/processed/mmotu/images/1358.png,data/processed/mmotu/masks/1358.png,train
1459,data/processed/mmotu/images/1459.png,data/processed/mmotu/masks/1459.png,train
1287,data/processed/mmotu/images/1287.png,data/processed/mmotu/masks/1287.png,train
1015,data/processed/mmotu/images/1015.png,data/processed/mmotu/masks/1015.png,train
292,data/processed/mmotu/images/292.png,data/processed/mmotu/masks/292.png,train
103,data/processed/mmotu/images/103.png,data/processed/mmotu/masks/103.png,train
489,data/processed/mmotu/images/489.png,data/processed/mmotu/masks/489.png,train
420,data/processed/mmotu/images/420.png,data/processed/mmotu/masks/420.png,train
861,data/processed/mmotu/images/861.png,data/processed/mmotu/masks/861.png,train
1365,data/processed/mmotu/images/1365.png,data/processed/mmotu/masks/1365.png,train
504,data/processed/mmotu/images/504.png,data/processed/mmotu/masks/504.png,train
16,data/processed/mmotu/images/16.png,data/processed/mmotu/masks/16.png,train
359,data/processed/mmotu/images/359.png,data/processed/mmotu/masks/359.png,train
632,data/processed/mmotu/images/632.png,data/processed/mmotu/masks/632.png,train
1219,data/processed/mmotu/images/1219.png,data/processed/mmotu/masks/1219.png,train
691,data/processed/mmotu/images/691.png,data/processed/mmotu/masks/691.png,train
382,data/processed/mmotu/images/382.png,data/processed/mmotu/masks/382.png,train
1439,data/processed/mmotu/images/1439.png,data/processed/mmotu/masks/1439.png,train
1137,data/processed/mmotu/images/1137.png,data/processed/mmotu/masks/1137.png,train
541,data/processed/mmotu/images/541.png,data/processed/mmotu/masks/541.png,train
444,data/processed/mmotu/images/444.png,data/processed/mmotu/masks/444.png,train
239,data/processed/mmotu/images/239.png,data/processed/mmotu/masks/239.png,train
293,data/processed/mmotu/images/293.png,data/processed/mmotu/masks/293.png,train
189,data/processed/mmotu/images/189.png,data/processed/mmotu/masks/189.png,train
935,data/processed/mmotu/images/935.png,data/processed/mmotu/masks/935.png,train
1013,data/processed/mmotu/images/1013.png,data/processed/mmotu/masks/1013.png,train
1112,data/processed/mmotu/images/1112.png,data/processed/mmotu/masks/1112.png,train
510,data/processed/mmotu/images/510.png,data/processed/mmotu/masks/510.png,train
559,data/processed/mmotu/images/559.png,data/processed/mmotu/masks/559.png,train
972,data/processed/mmotu/images/972.png,data/processed/mmotu/masks/972.png,train
117,data/processed/mmotu/images/117.png,data/processed/mmotu/masks/117.png,train
701,data/processed/mmotu/images/701.png,data/processed/mmotu/masks/701.png,train
57,data/processed/mmotu/images/57.png,data/processed/mmotu/masks/57.png,train
967,data/processed/mmotu/images/967.png,data/processed/mmotu/masks/967.png,train
78,data/processed/mmotu/images/78.png,data/processed/mmotu/masks/78.png,train
221,data/processed/mmotu/images/221.png,data/processed/mmotu/masks/221.png,train
1160,data/processed/mmotu/images/1160.png,data/processed/mmotu/masks/1160.png,train
127,data/processed/mmotu/images/127.png,data/processed/mmotu/masks/127.png,train
1445,data/processed/mmotu/images/1445.png,data/processed/mmotu/masks/1445.png,train
815,data/processed/mmotu/images/815.png,data/processed/mmotu/masks/815.png,train
783,data/processed/mmotu/images/783.png,data/processed/mmotu/masks/783.png,train
767,data/processed/mmotu/images/767.png,data/processed/mmotu/masks/767.png,train
1464,data/processed/mmotu/images/1464.png,data/processed/mmotu/masks/1464.png,train
639,data/processed/mmotu/images/639.png,data/processed/mmotu/masks/639.png,train
1427,data/processed/mmotu/images/1427.png,data/processed/mmotu/masks/1427.png,train
114,data/processed/mmotu/images/114.png,data/processed/mmotu/masks/114.png,train
1012,data/processed/mmotu/images/1012.png,data/processed/mmotu/masks/1012.png,train
641,data/processed/mmotu/images/641.png,data/processed/mmotu/masks/641.png,train
168,data/processed/mmotu/images/168.png,data/processed/mmotu/masks/168.png,train
269,data/processed/mmotu/images/269.png,data/processed/mmotu/masks/269.png,train
